OG2_0	ENSG00000178201,NONE,ENSBTAG00000047568
OG8367_0	ENSG00000087111,ENSRNOG00000011366,ENSBTAG00000013098
OG8368_0	ENSG00000164332,ENSRNOG00000004477,ENSBTAG00000009103
OG8369_0	ENSG00000111325,ENSRNOG00000001081,ENSBTAG00000001593
OG8371_0	NONE,ENSRNOG00000013411,ENSBTAG00000002458
OG8372_0	ENSG00000145860,ENSRNOG00000004602,ENSBTAG00000025099
OG8373_0	ENSG00000120129,ENSRNOG00000003977,ENSBTAG00000013863
OG8374_0	ENSG00000104368,ENSRNOG00000019018,ENSBTAG00000001244
OG8375_0	ENSG00000107263,ENSRNOG00000014316,ENSBTAG00000020791
OG8376_0	ENSG00000155858,ENSRNOG00000005450,ENSBTAG00000010363
OG8378_0	NONE,ENSRNOG00000012819,ENSBTAG00000005176
OG8379_0	ENSG00000144554,ENSRNOG00000024475,ENSBTAG00000010077
OG8380_0	ENSG00000113272,ENSRNOG00000005539,ENSBTAG00000010359
OG8381_0	ENSG00000164318,ENSRNOG00000012058,ENSBTAG00000019595
OG8382_0	ENSG00000037637,ENSRNOG00000014305,ENSBTAG00000008510
OG8383_0	ENSG00000130717,ENSRNOG00000011467,ENSBTAG00000010810
OG8384_0	ENSG00000113594,ENSRNOG00000011696,ENSBTAG00000010423
OG8385_0	ENSG00000150967,ENSRNOG00000001082,ENSBTAG00000008464
OG8386_0	ENSG00000103460,ENSRNOG00000028649,ENSBTAG00000000418
OG8387_0	ENSG00000125037,ENSRNOG00000009934,ENSBTAG00000003882
OG8388_0	ENSG00000157191,ENSRNOG00000008427,ENSBTAG00000013282
OG8389_0	ENSG00000145623,ENSRNOG00000033192,ENSBTAG00000033107
OG8390_0	ENSG00000083799,ENSRNOG00000014048,ENSBTAG00000006291
OG8391_0	ENSG00000130714,ENSRNOG00000010477,ENSBTAG00000010805
OG8392_0	ENSG00000118242,ENSRNOG00000015774,ENSBTAG00000013215
OG8393_0	ENSG00000172548,ENSRNOG00000006255,ENSBTAG00000020213
OG8395_0	ENSG00000128915,NONE,ENSBTAG00000005328
OG8396_0	ENSG00000070501,ENSRNOG00000019150,ENSBTAG00000000225
OG8397_0	ENSG00000148584,ENSRNOG00000033195,ENSBTAG00000021195
OG8398_0	ENSG00000007202,ENSRNOG00000011887,ENSBTAG00000011988
OG8399_0	ENSG00000140807,ENSRNOG00000014293,ENSBTAG00000012295
OG8400_0	ENSG00000164327,ENSRNOG00000011341,ENSBTAG00000006697
OG8401_0	ENSG00000130723,ENSRNOG00000010217,ENSBTAG00000004400
OG8402_0	ENSG00000072954,ENSRNOG00000011912,ENSBTAG00000013614
OG8403_0	ENSG00000164828,ENSRNOG00000001299,ENSBTAG00000046498
OG8404_0	ENSG00000140299,ENSRNOG00000010790,ENSBTAG00000013493
OG8405_0	ENSG00000082074,ENSRNOG00000013886,ENSBTAG00000001492
OG8406_0	ENSG00000140307,ENSRNOG00000011062,ENSBTAG00000010298
OG8407_0	ENSG00000153071,ENSRNOG00000028930,ENSBTAG00000016152
OG8408_0	ENSG00000159423,ENSRNOG00000042920,ENSBTAG00000030335
OG8410_0	ENSG00000111231,NONE,ENSBTAG00000005347
OG8411_0	ENSG00000184182,ENSRNOG00000019953,ENSBTAG00000026114
OG8412_0	ENSG00000116981,ENSRNOG00000015283,ENSBTAG00000002983
OG8413_0	ENSG00000085872,ENSRNOG00000012323,ENSBTAG00000005289
OG8414_0	ENSG00000043514,ENSRNOG00000014274,ENSBTAG00000013832
OG8415_0	ENSG00000121274,ENSRNOG00000024212,ENSBTAG00000007942
OG8416_0	ENSG00000122970,ENSRNOG00000001294,ENSBTAG00000020584
OG8417_0	ENSG00000213424,ENSRNOG00000010839,ENSBTAG00000030539
OG8418_0	ENSG00000155868,ENSRNOG00000007053,ENSBTAG00000000495
OG8419_0	ENSG00000155393,ENSRNOG00000015459,ENSBTAG00000016640
OG8420_0	ENSG00000102309,NONE,ENSBTAG00000047376
OG8421_0	ENSG00000135823,ENSRNOG00000003402,ENSBTAG00000020458
OG8422_0	ENSG00000166912,ENSRNOG00000016090,ENSBTAG00000014422
OG8423_0	ENSG00000135835,ENSRNOG00000000040,ENSBTAG00000006260
OG8424_0	ENSG00000170624,ENSRNOG00000002372,ENSBTAG00000044046
OG8425_0	ENSG00000130713,ENSRNOG00000009245,ENSBTAG00000048071
OG8426_0	ENSG00000143324,ENSRNOG00000000042,ENSBTAG00000009169
OG8427_0	ENSG00000124839,ENSRNOG00000019887,ENSBTAG00000017624
OG8428_0	ENSG00000135124,ENSRNOG00000001300,ENSBTAG00000010812
OG8429_0	ENSG00000115648,ENSRNOG00000019763,ENSBTAG00000000634
OG8430_0	ENSG00000124383,ENSRNOG00000016266,ENSBTAG00000009854
OG8431_0	ENSG00000102921,ENSRNOG00000015121,ENSBTAG00000019938
OG8432_0	ENSG00000124155,ENSRNOG00000014690,ENSBTAG00000016122
OG8433_0	ENSG00000124370,ENSRNOG00000016327,ENSBTAG00000035247
OG8434_0	ENSG00000179218,ENSRNOG00000003029,ENSBTAG00000015114
OG8435_0	ENSG00000082515,ENSRNOG00000027039,ENSBTAG00000019457
OG8436_0	ENSG00000135847,ENSRNOG00000003550,ENSBTAG00000046502
OG8437_0	ENSG00000124145,ENSRNOG00000014297,ENSBTAG00000015127
OG8438_0	ENSG00000116260,ENSRNOG00000003649,ENSBTAG00000014191
OG8439_0	ENSG00000131238,ENSRNOG00000012616,ENSBTAG00000013367
OG8440_0	ENSG00000082516,ENSRNOG00000002645,ENSBTAG00000012095
OG8441_0	ENSG00000107164,ENSRNOG00000009139,ENSBTAG00000013072
OG8442_0	ENSG00000102910,ENSRNOG00000015162,ENSBTAG00000010867
OG8443_0	ENSG00000104059,ENSRNOG00000023496,ENSBTAG00000003435
OG8444_0	ENSG00000155508,ENSRNOG00000002630,ENSBTAG00000012086
OG8445_0	ENSG00000122122,ENSRNOG00000004409,ENSBTAG00000002041
OG8446_0	ENSG00000135837,ENSRNOG00000003882,ENSBTAG00000008082
OG8447_0	ENSG00000185238,ENSRNOG00000014829,ENSBTAG00000013421
OG8448_0	ENSG00000127463,ENSRNOG00000018097,ENSBTAG00000011950
OG8449_0	ENSG00000160606,ENSRNOG00000012579,ENSBTAG00000006777
OG8450_0	ENSG00000154240,ENSRNOG00000024557,ENSBTAG00000033680
OG8451_0	ENSG00000141977,ENSRNOG00000014600,ENSBTAG00000016179
OG8453_0	ENSG00000057757,NONE,ENSBTAG00000021620
OG8454_0	ENSG00000076604,ENSRNOG00000013169,ENSBTAG00000038990
OG8456_0	NONE,ENSRNOG00000037010,ENSBTAG00000011951
OG8457_0	ENSG00000132591,ENSRNOG00000010673,ENSBTAG00000015639
OG8458_0	ENSG00000132589,ENSRNOG00000009681,ENSBTAG00000010073
OG8459_0	ENSG00000156709,ENSRNOG00000006067,ENSBTAG00000006838
OG8460_0	ENSG00000102893,ENSRNOG00000024101,ENSBTAG00000004806
OG8461_0	ENSG00000168237,ENSRNOG00000046307,ENSBTAG00000021695
OG8462_0	ENSG00000129173,ENSRNOG00000022537,ENSBTAG00000017446
OG8463_0	ENSG00000109118,ENSRNOG00000009566,ENSBTAG00000015976
OG8464_0	ENSG00000077549,ENSRNOG00000007330,ENSBTAG00000004554
OG8465_0	ENSG00000108255,ENSRNOG00000008700,ENSBTAG00000005352
OG8466_0	ENSG00000168803,ENSRNOG00000012166,ENSBTAG00000014476
OG8467_0	ENSG00000173436,ENSRNOG00000029172,NONE
OG8467_1	NONE,ENSRNOG00000042696,NONE
OG8468_0	ENSG00000037749,ENSRNOG00000002443,ENSBTAG00000017079
OG8469_0	ENSG00000129170,ENSRNOG00000014327,ENSBTAG00000011869
OG8470_0	ENSG00000129636,ENSRNOG00000015843,ENSBTAG00000004805
OG8471_0	ENSG00000146540,ENSRNOG00000001289,ENSBTAG00000026192
OG8472_0	ENSG00000117305,ENSRNOG00000009422,ENSBTAG00000021832
OG8473_0	ENSG00000137821,ENSRNOG00000012015,ENSBTAG00000010944
OG8474_0	ENSG00000122912,ENSRNOG00000000387,ENSBTAG00000023054
OG8475_0	ENSG00000055147,ENSRNOG00000002423,ENSBTAG00000017078
OG8476_0	ENSG00000162542,ENSRNOG00000017401,ENSBTAG00000007998
OG8477_0	ENSG00000116731,ENSRNOG00000033522,ENSBTAG00000020552
OG8478_0	ENSG00000162494,ENSRNOG00000015264,ENSBTAG00000017883
OG8479_0	ENSG00000157330,ENSRNOG00000043039,ENSBTAG00000012158
OG8480_0	ENSG00000157470,ENSRNOG00000011123,ENSBTAG00000014699
OG8481_0	ENSG00000172893,ENSRNOG00000020776,ENSBTAG00000016465
OG8482_0	ENSG00000078596,ENSRNOG00000002365,ENSBTAG00000046159
OG8483_0	ENSG00000025772,ENSRNOG00000029799,ENSBTAG00000003256
OG8484_0	ENSG00000147138,ENSRNOG00000032970,ENSBTAG00000021437
OG8485_0	ENSG00000179163,ENSRNOG00000009325,ENSBTAG00000030434
OG8486_0	ENSG00000165730,ENSRNOG00000023712,ENSBTAG00000019028
OG8487_0	ENSG00000188822,ENSRNOG00000009260,ENSBTAG00000019371
OG8488_0	ENSG00000166913,ENSRNOG00000010945,ENSBTAG00000016846
OG8489_0	ENSG00000101098,ENSRNOG00000010868,ENSBTAG00000003382
OG8490_0	ENSG00000172890,ENSRNOG00000020736,ENSBTAG00000016470
OG8491_0	ENSG00000198954,ENSRNOG00000000395,ENSBTAG00000014561
OG8492_0	ENSG00000116218,ENSRNOG00000004030,ENSBTAG00000002167
OG8493_0	ENSG00000136827,ENSRNOG00000006894,ENSBTAG00000020305
OG8494_0	ENSG00000196839,ENSRNOG00000010265,ENSBTAG00000005280
OG8495_0	ENSG00000157450,ENSRNOG00000012842,ENSBTAG00000014181
OG8496_0	ENSG00000122958,ENSRNOG00000030683,ENSBTAG00000016882
OG8497_0	ENSG00000108950,ENSRNOG00000003969,ENSBTAG00000001085
OG8498_0	ENSG00000137776,ENSRNOG00000013708,ENSBTAG00000011319
OG8499_0	ENSG00000156502,ENSRNOG00000000392,ENSBTAG00000001044
OG8501_0	ENSG00000157778,NONE,ENSBTAG00000000050
OG8502_0	ENSG00000128923,ENSRNOG00000014934,ENSBTAG00000012391
OG8503_0	ENSG00000100416,ENSRNOG00000016465,ENSBTAG00000005595
OG8504_0	ENSG00000070540,ENSRNOG00000003827,ENSBTAG00000039556
OG8505_0	ENSG00000186283,ENSRNOG00000004307,ENSBTAG00000014006
OG8506_0	ENSG00000142677,ENSRNOG00000027976,ENSBTAG00000001100
OG8507_0	ENSG00000116199,ENSRNOG00000004337,ENSBTAG00000013999
OG8508_0	ENSG00000185436,ENSRNOG00000033984,ENSBTAG00000001101
OG8509_0	ENSG00000204104,ENSRNOG00000024468,ENSBTAG00000015973
OG8510_0	ENSG00000124120,ENSRNOG00000009076,ENSBTAG00000018873
OG8511_0	ENSG00000106266,ENSRNOG00000001258,ENSBTAG00000013708
OG8512_0	ENSG00000162496,ENSRNOG00000015736,ENSBTAG00000024493
OG8513_0	ENSG00000099282,ENSRNOG00000046204,ENSBTAG00000000224
OG8514_0	ENSG00000108578,ENSRNOG00000003563,ENSBTAG00000021370
OG8515_0	ENSG00000182271,ENSRNOG00000003865,ENSBTAG00000002609
OG8516_0	ENSG00000001461,ENSRNOG00000037165,ENSBTAG00000013048
OG8517_0	ENSG00000106263,ENSRNOG00000001253,ENSBTAG00000007474
OG8518_0	ENSG00000065802,ENSRNOG00000020322,ENSBTAG00000003376
OG8519_0	ENSG00000139725,ENSRNOG00000042607,ENSBTAG00000032534
OG8520_0	ENSG00000117602,ENSRNOG00000018576,ENSBTAG00000017452
OG8521_0	ENSG00000106003,ENSRNOG00000001250,ENSBTAG00000040361
OG8522_0	ENSG00000197467,ENSRNOG00000000552,ENSBTAG00000011741
OG8523_0	ENSG00000128849,ENSRNOG00000017439,ENSBTAG00000008575
OG8524_0	ENSG00000101074,ENSRNOG00000027432,ENSBTAG00000013220
OG8525_0	ENSG00000130414,ENSRNOG00000016470,ENSBTAG00000003279
OG8526_0	ENSG00000173227,ENSRNOG00000019306,ENSBTAG00000003369
OG8527_0	ENSG00000124194,ENSRNOG00000008790,ENSBTAG00000002593
OG8528_0	ENSG00000132823,ENSRNOG00000008297,ENSBTAG00000016873
OG8529_0	ENSG00000108587,ENSRNOG00000003971,ENSBTAG00000004961
OG8530_0	ENSG00000132740,ENSRNOG00000013456,ENSBTAG00000022185
OG8532_0	ENSG00000106012,NONE,ENSBTAG00000014503
OG8533_0	ENSG00000138308,ENSRNOG00000046619,ENSBTAG00000009350
OG8534_0	ENSG00000140795,ENSRNOG00000017546,ENSBTAG00000014818
OG8535_0	ENSG00000091651,ENSRNOG00000024043,ENSBTAG00000001872
OG8536_0	ENSG00000158104,ENSRNOG00000001338,ENSBTAG00000004175
OG8537_0	ENSG00000106009,ENSRNOG00000001236,ENSBTAG00000014502
OG8538_0	ENSG00000164253,ENSRNOG00000025462,ENSBTAG00000020212
OG8539_0	ENSG00000110801,ENSRNOG00000001339,ENSBTAG00000004179
OG8540_0	ENSG00000198624,ENSRNOG00000021370,ENSBTAG00000002834
OG8541_0	ENSG00000156026,ENSRNOG00000045920,ENSBTAG00000003876
OG8542_0	ENSG00000174945,ENSRNOG00000024264,ENSBTAG00000026194
OG8543_0	ENSG00000197345,ENSRNOG00000013845,ENSBTAG00000004348
OG8544_0	ENSG00000163930,ENSRNOG00000019097,ENSBTAG00000045817
OG8545_0	ENSG00000146535,ENSRNOG00000001235,ENSBTAG00000017871
OG8546_0	ENSG00000171016,ENSRNOG00000023540,ENSBTAG00000009151
OG8547_0	ENSG00000153822,ENSRNOG00000004713,ENSBTAG00000024903
OG8548_0	ENSG00000148331,ENSRNOG00000024786,ENSBTAG00000008973
OG8549_0	ENSG00000177370,ENSRNOG00000007988,ENSBTAG00000008423
OG8550_0	ENSG00000173638,ENSRNOG00000001232,ENSBTAG00000024162
OG8551_0	ENSG00000175727,ENSRNOG00000001255,ENSBTAG00000004189
OG8552_0	ENSG00000198286,ENSRNOG00000024277,ENSBTAG00000014698
OG8553_0	ENSG00000158113,ENSRNOG00000008470,ENSBTAG00000004192
OG8554_0	ENSG00000166295,ENSRNOG00000000576,ENSBTAG00000000162
OG8555_0	ENSG00000133195,ENSRNOG00000031213,ENSBTAG00000018837
OG8556_0	ENSG00000011295,ENSRNOG00000002977,ENSBTAG00000013270
OG8557_0	ENSG00000069943,ENSRNOG00000007471,ENSBTAG00000012740
OG8558_0	ENSG00000166685,ENSRNOG00000002795,ENSBTAG00000006087
OG8559_0	ENSG00000145685,ENSRNOG00000011032,ENSBTAG00000007374
OG8560_0	ENSG00000139719,ENSRNOG00000008562,ENSBTAG00000004203
OG8561_0	ENSG00000171241,ENSRNOG00000046878,ENSBTAG00000033441
OG8562_0	ENSG00000158296,ENSRNOG00000019118,ENSBTAG00000000873
OG8563_0	ENSG00000148734,ENSRNOG00000000559,ENSBTAG00000010930
OG8564_0	ENSG00000115464,ENSRNOG00000026034,ENSBTAG00000006027
OG8565_0	ENSG00000107719,ENSRNOG00000000561,ENSBTAG00000008583
OG8566_0	ENSG00000166289,ENSRNOG00000027724,ENSBTAG00000008625
OG8567_0	ENSG00000131943,ENSRNOG00000014966,ENSBTAG00000020434
OG8568_0	ENSG00000173209,ENSRNOG00000005318,ENSBTAG00000006025
OG8569_0	ENSG00000167130,ENSRNOG00000017663,ENSBTAG00000017922
OG8570_0	ENSG00000148343,ENSRNOG00000017513,ENSBTAG00000010653
OG8571_0	ENSG00000132837,ENSRNOG00000023588,ENSBTAG00000002110
OG8572_0	ENSG00000108474,ENSRNOG00000003070,ENSBTAG00000013273
OG8573_0	ENSG00000111011,ENSRNOG00000001238,ENSBTAG00000006118
OG8574_0	ENSG00000105173,ENSRNOG00000014786,ENSBTAG00000004735
OG8575_0	ENSG00000171595,ENSRNOG00000024523,ENSBTAG00000016732
OG8576_0	ENSG00000145901,ENSRNOG00000010370,ENSBTAG00000012671
OG8577_0	ENSG00000197496,ENSRNOG00000025384,ENSBTAG00000002942
OG8578_0	ENSG00000143207,ENSRNOG00000042492,ENSBTAG00000031385
OG8579_0	ENSG00000157927,ENSRNOG00000024456,ENSBTAG00000030690
OG8580_0	ENSG00000185298,ENSRNOG00000048712,ENSBTAG00000000356
OG8581_0	ENSG00000198597,ENSRNOG00000014163,ENSBTAG00000007262
OG8582_0	ENSG00000184445,ENSRNOG00000033658,ENSBTAG00000019278
OG8583_0	ENSG00000051180,ENSRNOG00000037302,ENSBTAG00000002918
OG8584_0	ENSG00000041880,ENSRNOG00000012865,ENSBTAG00000000671
OG8585_0	ENSG00000111237,ENSRNOG00000001274,ENSBTAG00000008417
OG8586_0	ENSG00000116685,ENSRNOG00000007968,ENSBTAG00000019388
OG8587_0	ENSG00000101040,ENSRNOG00000019154,ENSBTAG00000013114
OG8588_0	ENSG00000196850,ENSRNOG00000021440,ENSBTAG00000018332
OG8589_0	ENSG00000116161,ENSRNOG00000002572,ENSBTAG00000001107
OG8590_0	ENSG00000122986,ENSRNOG00000001270,ENSBTAG00000009216
OG8591_0	ENSG00000047346,ENSRNOG00000008150,ENSBTAG00000024958
OG8592_0	ENSG00000173093,ENSRNOG00000034266,ENSBTAG00000032353
OG8593_0	ENSG00000181704,ENSRNOG00000006642,ENSBTAG00000001977
OG8594_0	ENSG00000011021,ENSRNOG00000008345,ENSBTAG00000020700
OG8595_0	ENSG00000019582,ENSRNOG00000018735,ENSBTAG00000015228
OG8596_0	ENSG00000185278,ENSRNOG00000026907,ENSBTAG00000004361
OG8597_0	ENSG00000155034,ENSRNOG00000001117,ENSBTAG00000010264
OG8598_0	ENSG00000177000,ENSRNOG00000008553,ENSBTAG00000020698
OG8599_0	ENSG00000204842,ENSRNOG00000001256,ENSBTAG00000022069
OG8600_0	ENSG00000162490,ENSRNOG00000008911,ENSBTAG00000014359
OG8601_0	ENSG00000116670,ENSRNOG00000009134,ENSBTAG00000013275
OG8602_0	ENSG00000157064,ENSRNOG00000027697,ENSBTAG00000000795
OG8603_0	ENSG00000089234,ENSRNOG00000046497,ENSBTAG00000001168
OG8604_0	ENSG00000116661,ENSRNOG00000009409,ENSBTAG00000007223
OG8605_0	ENSG00000160445,ENSRNOG00000025832,ENSBTAG00000010208
OG8606_0	ENSG00000160446,ENSRNOG00000015791,ENSBTAG00000030540
OG8607_0	ENSG00000116698,ENSRNOG00000027962,ENSBTAG00000008003
OG8608_0	ENSG00000108381,ENSRNOG00000019659,ENSBTAG00000003629
OG8609_0	ENSG00000105186,ENSRNOG00000012882,ENSBTAG00000009305
OG8610_0	ENSG00000107738,ENSRNOG00000000569,ENSBTAG00000010888
OG8611_0	ENSG00000127080,ENSRNOG00000015631,ENSBTAG00000011859
OG8612_0	ENSG00000128928,ENSRNOG00000009421,ENSBTAG00000004409
OG8613_0	ENSG00000106244,ENSRNOG00000000990,ENSBTAG00000044040
OG8614_0	ENSG00000116701,ENSRNOG00000028016,ENSBTAG00000008004
OG8615_0	ENSG00000119333,ENSRNOG00000015636,ENSBTAG00000015343
OG8616_0	ENSG00000106245,ENSRNOG00000000989,ENSBTAG00000020439
OG8617_0	ENSG00000124207,ENSRNOG00000007665,ENSBTAG00000005957
OG8618_0	ENSG00000160917,ENSRNOG00000000985,ENSBTAG00000002090
OG8619_0	ENSG00000124214,ENSRNOG00000007781,ENSBTAG00000000241
OG8620_0	ENSG00000089022,ENSRNOG00000001345,ENSBTAG00000009346
OG8621_0	ENSG00000154035,ENSRNOG00000050567,ENSBTAG00000046966
OG8621_1	NONE,ENSRNOG00000005408,NONE
OG8622_0	ENSG00000109016,ENSRNOG00000005360,ENSBTAG00000010559
OG8623_0	ENSG00000104112,ENSRNOG00000010784,ENSBTAG00000017677
OG8625_0	ENSG00000136811,NONE,ENSBTAG00000030567
OG8627_0	ENSG00000197746,NONE,ENSBTAG00000021499
OG8628_0	ENSG00000081014,ENSRNOG00000022938,ENSBTAG00000013616
OG8629_0	ENSG00000042286,ENSRNOG00000024823,ENSBTAG00000001165
OG8630_0	ENSG00000148334,ENSRNOG00000014050,ENSBTAG00000016218
OG8631_0	ENSG00000111300,ENSRNOG00000001350,ENSBTAG00000006666
OG8632_0	ENSG00000184677,ENSRNOG00000022039,ENSBTAG00000016448
OG8633_0	ENSG00000171159,ENSRNOG00000022681,ENSBTAG00000014150
OG8634_0	ENSG00000183578,ENSRNOG00000024230,ENSBTAG00000010472
OG8635_0	ENSG00000162552,ENSRNOG00000013166,ENSBTAG00000022671
OG8636_0	ENSG00000167693,ENSRNOG00000008178,ENSBTAG00000000855
OG8637_0	ENSG00000099284,ENSRNOG00000024751,ENSBTAG00000001163
OG8638_0	ENSG00000070831,ENSRNOG00000013536,ENSBTAG00000001700
OG8639_0	ENSG00000171861,ENSRNOG00000037238,ENSBTAG00000019162
OG8640_0	ENSG00000135148,ENSRNOG00000001351,ENSBTAG00000008761
OG8641_0	ENSG00000116406,ENSRNOG00000028358,ENSBTAG00000019264
OG8642_0	ENSG00000135842,ENSRNOG00000002403,ENSBTAG00000014548
OG8643_0	ENSG00000196305,ENSRNOG00000014616,ENSBTAG00000000974
OG8644_0	ENSG00000154803,ENSRNOG00000003302,ENSBTAG00000008010
OG8645_0	ENSG00000179409,ENSRNOG00000007751,ENSBTAG00000013393
OG8646_0	ENSG00000167695,ENSRNOG00000007722,ENSBTAG00000046273
OG8648_0	ENSG00000156970,NONE,ENSBTAG00000007237
OG8649_0	ENSG00000076650,ENSRNOG00000011584,ENSBTAG00000000721
OG8650_0	ENSG00000205309,ENSRNOG00000003332,ENSBTAG00000030820
OG8651_0	ENSG00000134809,ENSRNOG00000007883,ENSBTAG00000024701
OG8652_0	ENSG00000198855,ENSRNOG00000000703,ENSBTAG00000011771
OG8653_0	ENSG00000124201,ENSRNOG00000008194,ENSBTAG00000020166
OG8654_0	ENSG00000108551,ENSRNOG00000003348,ENSBTAG00000020520
OG8655_0	ENSG00000153879,ENSRNOG00000021144,ENSBTAG00000017560
OG8656_0	ENSG00000087495,ENSRNOG00000007524,ENSBTAG00000015080
OG8657_0	ENSG00000171960,ENSRNOG00000008489,ENSBTAG00000004590
OG8658_0	ENSG00000133027,ENSRNOG00000043216,ENSBTAG00000016432
OG8659_0	ENSG00000186409,ENSRNOG00000008560,ENSBTAG00000004585
OG8661_0	ENSG00000127125,NONE,ENSBTAG00000012982
OG8662_0	ENSG00000188467,ENSRNOG00000005158,ENSBTAG00000004854
OG8663_0	ENSG00000141252,ENSRNOG00000006895,ENSBTAG00000018126
OG8664_0	ENSG00000075856,ENSRNOG00000000702,ENSBTAG00000031846
OG8665_0	ENSG00000108557,ENSRNOG00000021537,ENSBTAG00000004768
OG8666_0	ENSG00000075218,ENSRNOG00000016148,ENSBTAG00000007102
OG8667_0	ENSG00000124299,ENSRNOG00000021142,ENSBTAG00000031941
OG8668_0	ENSG00000153885,ENSRNOG00000021137,ENSBTAG00000017956
OG8669_0	ENSG00000171962,ENSRNOG00000021303,ENSBTAG00000008798
OG8670_0	ENSG00000123570,ENSRNOG00000047960,ENSBTAG00000019820
OG8671_0	ENSG00000167112,ENSRNOG00000043189,ENSBTAG00000004663
OG8672_0	ENSG00000171953,ENSRNOG00000003719,ENSBTAG00000008801
OG8673_0	ENSG00000167113,ENSRNOG00000026691,ENSBTAG00000004664
OG8674_0	ENSG00000141034,ENSRNOG00000003847,ENSBTAG00000008802
OG8675_0	ENSG00000164045,ENSRNOG00000020737,ENSBTAG00000009586
OG8676_0	ENSG00000144560,ENSRNOG00000007822,ENSBTAG00000018600
OG8677_0	ENSG00000108591,ENSRNOG00000003729,ENSBTAG00000006517
OG8678_0	ENSG00000144468,ENSRNOG00000014620,ENSBTAG00000023963
OG8679_0	ENSG00000144460,ENSRNOG00000023765,ENSBTAG00000019152
OG8680_0	ENSG00000166111,ENSRNOG00000000693,ENSBTAG00000018833
OG8681_0	ENSG00000167118,ENSRNOG00000026636,ENSBTAG00000025612
OG8683_0	NONE,ENSRNOG00000027158,ENSBTAG00000037980
OG8684_0	ENSG00000135093,ENSRNOG00000028556,ENSBTAG00000019845
OG8685_0	ENSG00000138593,ENSRNOG00000008629,ENSBTAG00000046553
OG8686_0	ENSG00000075975,ENSRNOG00000009176,ENSBTAG00000004512
OG8687_0	ENSG00000189046,ENSRNOG00000028584,ENSBTAG00000019846
OG8688_0	ENSG00000183779,ENSRNOG00000014199,ENSBTAG00000013943
OG8689_0	ENSG00000177731,ENSRNOG00000004159,ENSBTAG00000016161
OG8690_0	ENSG00000178913,ENSRNOG00000020024,ENSBTAG00000011945
OG8691_0	ENSG00000165644,ENSRNOG00000013968,ENSBTAG00000012977
OG8692_0	ENSG00000169714,ENSRNOG00000010239,ENSBTAG00000012159
OG8693_0	ENSG00000156671,ENSRNOG00000013236,ENSBTAG00000008619
OG8694_0	ENSG00000177427,ENSRNOG00000028208,ENSBTAG00000017081
OG8695_0	ENSG00000126261,ENSRNOG00000021113,ENSBTAG00000002573
OG8696_0	ENSG00000126249,ENSRNOG00000021119,ENSBTAG00000002571
OG8697_0	ENSG00000188716,ENSRNOG00000013034,ENSBTAG00000002924
OG8698_0	ENSG00000169704,ENSRNOG00000010015,ENSBTAG00000014666
OG8699_0	ENSG00000114654,ENSRNOG00000009787,ENSBTAG00000005922
OG8700_0	ENSG00000132153,ENSRNOG00000029194,ENSBTAG00000015833
OG8701_0	ENSG00000177302,ENSRNOG00000005099,ENSBTAG00000017087
OG8702_0	ENSG00000102384,ENSRNOG00000033335,ENSBTAG00000021254
OG8703_0	ENSG00000136807,ENSRNOG00000022586,ENSBTAG00000004695
OG8704_0	ENSG00000136877,ENSRNOG00000050780,ENSBTAG00000008994
OG8705_0	ENSG00000163832,ENSRNOG00000020847,ENSBTAG00000011478
OG8706_0	ENSG00000156110,ENSRNOG00000012325,ENSBTAG00000011072
OG8707_0	ENSG00000106991,ENSRNOG00000050190,ENSBTAG00000046303
OG8707_1	NONE,NONE,ENSBTAG00000008997
OG8708_0	ENSG00000175175,ENSRNOG00000024730,ENSBTAG00000010788
OG8709_0	ENSG00000116711,ENSRNOG00000002657,ENSBTAG00000013298
OG8710_0	ENSG00000136908,ENSRNOG00000049110,ENSBTAG00000003388
OG8711_0	ENSG00000167106,ENSRNOG00000050834,ENSBTAG00000023851
OG8712_0	ENSG00000157181,ENSRNOG00000002473,ENSBTAG00000011946
OG8713_0	ENSG00000108395,ENSRNOG00000006248,ENSBTAG00000021677
OG8714_0	ENSG00000122861,ENSRNOG00000010516,ENSBTAG00000005947
OG8715_0	ENSG00000188522,ENSRNOG00000027924,ENSBTAG00000003705
OG8716_0	ENSG00000182628,ENSRNOG00000025981,ENSBTAG00000021680
OG8717_0	ENSG00000163517,ENSRNOG00000006824,ENSBTAG00000007208
OG8718_0	ENSG00000167447,ENSRNOG00000005769,ENSBTAG00000003365
OG8719_0	ENSG00000036257,ENSRNOG00000015633,ENSBTAG00000021769
OG8720_0	ENSG00000116679,ENSRNOG00000002618,ENSBTAG00000014249
OG8721_0	ENSG00000149657,ENSRNOG00000008877,ENSBTAG00000021558
OG8722_0	ENSG00000177156,ENSRNOG00000018367,ENSBTAG00000010336
OG8723_0	ENSG00000131668,ENSRNOG00000016915,ENSBTAG00000004468
OG8725_0	NONE,ENSRNOG00000009596,ENSBTAG00000012657
OG8726_0	ENSG00000135919,ENSRNOG00000015461,ENSBTAG00000008717
OG8727_0	ENSG00000166592,ENSRNOG00000011901,ENSBTAG00000013929
OG8728_0	ENSG00000184402,ENSRNOG00000008437,ENSBTAG00000014438
OG8729_0	ENSG00000141378,ENSRNOG00000004288,ENSBTAG00000016710
OG8730_0	ENSG00000101181,ENSRNOG00000008418,ENSBTAG00000014442
